RegionName,City,State,Metro,CountyName,SizeRank,2017_avg,2017_std,2018_avg,2018_std
72401,Jonesboro,AR,Jonesboro,Craighead County,248,980,80.25999419,955.95,67.56013988
85705,Tucson,AZ,Tucson,Pima County,249,910.8333333,48.41587779,965.75,53.96816191
87121,Albuquerque,NM,Albuquerque,Bernalillo County,250,1129.375,26.75360178,1192.25,16.29608849
11218,New York,NY,New York-Newark-Jersey City,Kings County,251,2410.958333,138.7567503,2211.5,119.9385259
20019,Washington,DC,Washington-Arlington-Alexandria,District of Columbia,252,1676.136364,116.1814981,1732.5,102.7861858
33027,Miramar,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,253,2030.416667,36.88147307,1986.5,43.47700542
34953,Port Saint Lucie,FL,Port St. Lucie,Saint Lucie County,254,1509.666667,30.60659878,1607.25,23.72893803
8831,Monroe,NJ,New York-Newark-Jersey City,Middlesex County,255,1776.041667,51.14784874,1750,67.08203932
90027,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,256,4069.0625,272.7835036,4040,309.008495
90025,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,257,3805.583333,105.8388778,4047.7,72.30739934
10021,New York,NY,New York-Newark-Jersey City,New York County,258,3626.25,166.1120982,3368.5,67.9356313
91710,Chino,CA,Riverside-San Bernardino-Ontario,San Bernardino County,259,2308.166667,59.23552331,2375,44.49719092
20147,Ashburn,VA,Washington-Arlington-Alexandria,Loudoun County,260,2120.833333,51.87458166,2170,50.99019514
94544,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,261,2369,114.6472852,2627.15,123.7279374
77082,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,262,1408.916667,22.64751029,1429,23.85372088
60616,Chicago,IL,Chicago-Naperville-Elgin,Cook County,263,1928.541667,62.68388228,1949.9,58.17121281
19124,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,264,990.625,15.84840292,1021.35,41.39205842
43228,Columbus,OH,Columbus,Franklin County,265,993.75,79.01740315,1064.45,38.22266997
55901,Rochester,MN,Rochester,Olmsted County,266,1237.5,46.89305208,1299,69.39200242
97402,Eugene,OR,Eugene,Lane County,267,1327.291667,49.70180175,1390.75,64.40157219
33313,Lauderhill,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,268,1262.291667,27.90344836,1278.25,23.29297104
30004,Milton,GA,Atlanta-Sandy Springs-Roswell,Fulton County,269,1787.916667,62.87250105,1831.9,38.95754099
95051,Santa Clara,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,270,3274.583333,121.3673544,3470.75,96.0862243
30127,Powder Springs,GA,Atlanta-Sandy Springs-Roswell,Cobb County,271,1328.5,30.19450833,1384.3,24.25716389
35242,Hoover,AL,Birmingham-Hoover,Jefferson County,272,1602.291667,37.15758017,1664.5,40.21504694
29730,Rock Hill,SC,Charlotte-Concord-Gastonia,York County,273,947.7777778,67.22107437,958.25,43.30199187
75150,Mesquite,TX,Dallas-Fort Worth-Arlington,Dallas County,274,1355,27.9322096,1422.9,33.49537281
23452,Virginia Beach,VA,Virginia Beach-Norfolk-Newport News,Virginia Beach City,275,1377.083333,22.93181318,1404.75,35.75
90731,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,276,2049.375,87.98156175,2287.75,171.1010301
77840,College Station,TX,College Station-Bryan,Brazos County,277,1400.208333,108.965105,1329.5,110.5825484
91335,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,278,2686.208333,86.91889379,2835.2,73.57384046
80015,Aurora,CO,Denver-Aurora-Lakewood,Arapahoe County,279,1950.625,64.48615,2080.25,73.55652588
29464,Mount Pleasant,SC,Charleston-North Charleston,Charleston County,280,1927.708333,90.98682559,2087.25,78.10609771
27713,Durham,NC,Durham-Chapel Hill,Durham County,281,1475.833333,30.52207762,1534.25,30.02186703
80525,Fort Collins,CO,Fort Collins,Larimer County,281,1647.083333,38.80820002,1692.25,33.58664169
43068,Reynoldsburg,OH,Columbus,Franklin County,283,1252.333333,74.95619091,1295.5,69.5593272
37128,Murfreesboro,TN,Nashville-Davidson--Murfreesboro--Franklin,Rutherford County,284,1483.875,28.40857045,1512.5,17.60681686
32225,Jacksonville,FL,Jacksonville,Duval County,285,1498.958333,41.53786342,1532.25,63.04492446
95687,Vacaville,CA,Vallejo-Fairfield,Solano County,286,2023.75,70.10037446,2164.6,52.13626377
27284,Kernersville,NC,Winston-Salem,Forsyth County,287,1233.958333,34.90251802,1225.75,54.84124816
63123,Affton,MO,St. Louis,Saint Louis County,288,1018.590909,46.72055134,1096.15,66.07497635
85251,Scottsdale,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,289,1707.5,76.5805676,1848.2,54.49688064
60622,Chicago,IL,Chicago-Naperville-Elgin,Cook County,290,2251.458333,91.00399678,2351.15,61.80131471
42101,Bowling Green,KY,Bowling Green,Warren County,291,967.6666667,37.43457255,972.95,34.26474135
93536,Lancaster,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,292,1874.833333,69.20601291,1977.25,56.28554433
78501,McAllen,TX,McAllen-Edinburg-Mission,Hidalgo County,293,1086.458333,41.2873358,1105.25,72.27075826
93550,Palmdale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,294,1526,90.28635002,1634.5,54.87257967
23223,Richmond,VA,Richmond,Richmond City,295,1126.041667,87.0970384,1170.5,56.36710033
33319,Lauderhill,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,296,1289.541667,18.9576923,1255,15
21215,Baltimore,MD,Baltimore-Columbia-Towson,Baltimore City,297,1215.625,22.31696384,1170,40
73160,Moore,OK,Oklahoma City,Cleveland County,298,1166.666667,39.70376417,1192.5,17.92344833
77007,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,299,2532.333333,38.1320804,2565,56.08029957
94509,Antioch,CA,San Francisco-Oakland-Hayward,Contra Costa County,300,1889.833333,59.18274429,2044.85,65.5904147
98115,Seattle,WA,Seattle-Tacoma-Bellevue,King County,301,2702.083333,174.6270828,2777.5,167.4402879
77057,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,302,1298.583333,26.47469966,1311.75,26.91862738
32828,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,303,1626.791667,30.11883293,1721.2,35.82889895
89123,Las Vegas,NV,Las Vegas-Henderson-Paradise,Clark County,304,1342.916667,36.18288807,1416,47.84349486
7087,Union City,NJ,New York-Newark-Jersey City,Hudson County,305,1966.25,51.11771545,2012.5,42.20485754
60615,Chicago,IL,Chicago-Naperville-Elgin,Cook County,305,1509.583333,28.24434555,1570.85,51.17130544
30135,Douglasville,GA,Atlanta-Sandy Springs-Roswell,Douglas County,307,1284.583333,35.92691269,1315.15,26.37617296
93535,Lancaster,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,308,1565.958333,69.58282185,1658,47.54997371
27703,Durham,NC,Durham-Chapel Hill,Durham County,309,1414.541667,28.90390569,1492.55,5.15
23451,Virginia Beach,VA,Virginia Beach-Norfolk-Newport News,Virginia Beach City,310,1601.25,42.62848226,1654.5,40.21504694
19446,Lansdale,PA,Philadelphia-Camden-Wilmington,Montgomery County,311,1617.5,89.20949127,1691.75,110.8380012
98682,Vancouver,WA,Portland-Vancouver-Hillsboro,Clark County,312,1679.166667,67.25521459,1747,55.09990926
76116,Fort Worth,TX,Dallas-Fort Worth-Arlington,Tarrant County,313,1271.727273,51.6968276,1243.95,41.89776247
89031,North Las Vegas,NV,Las Vegas-Henderson-Paradise,Clark County,313,1261.458333,30.35310139,1351.25,49.98362232
94122,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,315,4233.636364,283.6758787,4319,150.06332
21122,Pasadena,MD,Baltimore-Columbia-Towson,Anne Arundel County,316,1750,46.77071733,1792.25,40.99466429
93306,Bakersfield,CA,Bakersfield,Kern County,317,1300.208333,52.42512849,1294.5,27.26719641
78249,San Antonio,TX,San Antonio-New Braunfels,Bexar County,318,1369,37.06357151,1409.75,42.25414181
33321,Tamarac,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,319,1545.833333,47.02983687,1488.75,19.5975126
95758,Elk Grove,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,320,1727.708333,43.60641119,1788.25,15.29092868
37064,Franklin,TN,Nashville-Davidson--Murfreesboro--Franklin,Williamson County,321,2053.541667,67.61917206,1955.75,48.29660961
60641,Chicago,IL,Chicago-Naperville-Elgin,Cook County,322,1328.083333,45.33892429,1390.5,70.73542253
75043,Garland,TX,Dallas-Fort Worth-Arlington,Dallas County,323,1386.333333,28.65697511,1441.75,62.63036404
60453,Oak Lawn,IL,Chicago-Naperville-Elgin,Cook County,324,1496.541667,95.6533364,1669.35,90.30200718
60660,Chicago,IL,Chicago-Naperville-Elgin,Cook County,325,1302.5,54.09289849,1320,26.92582404
19720,New Castle,DE,Philadelphia-Camden-Wilmington,New Castle County,326,1215.416667,38.57937345,1261,43.17406629
27707,Durham,NC,Durham-Chapel Hill,Durham County,327,1281.875,60.53687753,1307,41.46986858
66061,Olathe,KS,Kansas City,Johnson County,328,1448.75,46.95409993,1475.75,49.9506006
19120,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,329,1014.375,41.75979177,1105.5,15.23975065
31419,Savannah,GA,Savannah,Chatham County,330,1337.083333,30.66677989,1362.75,16.44878415
29445,Goose Creek,SC,Charleston-North Charleston,Berkeley County,331,1287.916667,56.33635347,1344.5,40.89315346
33467,Greenacres,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,332,1840.041667,71.16162892,1863.7,70.35062189
93307,Bakersfield,CA,Bakersfield,Kern County,332,1228.125,36.14388203,1247.75,38.33161228
95035,Milpitas,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,334,3230.416667,38.68722514,3345.75,81.4405458
77521,Baytown,TX,Houston-The Woodlands-Sugar Land,Harris County,335,1493.5,40.06713117,1523.75,50.16535159
21222,Dundalk,MD,Baltimore-Columbia-Towson,Baltimore County,336,1284.375,40.54479262,1356.25,38.42606537
85282,Tempe,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,337,1435.166667,102.0798979,1671.7,168.3738697
10032,New York,NY,New York-Newark-Jersey City,New York County,338,1897.708333,37.67263504,1895,7.826237921
22204,Arlington,VA,Washington-Arlington-Alexandria,Arlington County,338,2002.291667,80.88996084,2163.75,104.7213565
20874,Germantown,MD,Washington-Arlington-Alexandria,Montgomery County,340,1685.625,30.89169589,1733.2,40.04260231
93309,Bakersfield,CA,Bakersfield,Kern County,341,1192.5,32.58002967,1244.25,35.98697681
93230,Hanford,CA,Hanford-Corcoran,Kings County,342,1305.208333,48.26638683,1330.75,48.12808432
37122,Mount Juliet,TN,Nashville-Davidson--Murfreesboro--Franklin,Wilson County,343,1728.25,46.92569481,1727.25,21.8646404
75002,Allen,TX,Dallas-Fort Worth-Arlington,Collin County,344,1768.333333,41.46199733,1785,32.01562119
92630,Lake Forest,CA,Los Angeles-Long Beach-Anaheim,Orange County,345,2934.375,130.7037243,3290,122.0655562
46143,Greenwood,IN,Indianapolis-Carmel-Anderson,Johnson County,346,1237.916667,34.56324718,1287.5,73.85797181
60056,Mount Prospect,IL,Chicago-Naperville-Elgin,Cook County,347,1867.5,131.7747447,1870,101.8884194
29223,Columbia,SC,Columbia,Richland County,348,1099.875,34.63026434,1128.7,25.08904143
90802,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,348,2002.666667,46.6468708,2051.45,73.82020387
98133,Shoreline,WA,Seattle-Tacoma-Bellevue,King County,350,2161.875,123.9418757,2226.55,36.89339372
33157,Village of Palmetto Bay,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,351,2176.666667,114.2426754,2161.75,74.90035047
32246,Jacksonville,FL,Jacksonville,Duval County,352,1296.666667,44.82992552,1382.25,77.83355639
29681,Simpsonville,SC,Greenville-Anderson-Mauldin,Greenville County,353,1564.791667,63.94543844,1584.25,31.97753117
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,353,2958.541667,65.11574897,3068,102.4072751
31088,Warner Robins,GA,Warner Robins,Houston County,355,1007.5,22.22048604,1008.5,23.98436991
85142,Queen Creek,AZ,Phoenix-Mesa-Scottsdale,Pinal County,356,1365.375,41.28262599,1422.25,28.94930915
28216,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,357,1210.333333,29.54398792,1282.55,21.88886703
60085,Waukegan,IL,Chicago-Naperville-Elgin,Lake County,358,1263.333333,27.93842436,1305,24.49489743
37167,Smyrna,TN,Nashville-Davidson--Murfreesboro--Franklin,Rutherford County,359,1440.291667,59.19440371,1479,45.59605246
30253,McDonough,GA,Atlanta-Sandy Springs-Roswell,Henry County,360,1307.333333,41.2372876,1354,34.11744422
32792,Winter Park,FL,Orlando-Kissimmee-Sanford,Orange County,361,1440,49.26735965,1503.35,69.41543416
78758,Austin,TX,Austin-Round Rock,Travis County,362,1150.791667,43.64700177,1178.45,54.74689489
20020,Washington,DC,Washington-Arlington-Alexandria,District of Columbia,363,1772.727273,99.83562937,1825.9,117.8263129
31907,Columbus,GA,Columbus,Muscogee County,364,837.5,25.55631038,843.45,37.96211928
38655,Oxford,MS,Oxford,Lafayette County,364,1263.75,29.35238491,1297.6,61.69959481
36117,Montgomery,AL,Montgomery,Montgomery County,366,1252.458333,78.23188244,1194.75,18.65643321
90631,La Habra,CA,Los Angeles-Long Beach-Anaheim,Orange County,367,2426.458333,70.34482282,2426,121.2136543
37066,Gallatin,TN,Nashville-Davidson--Murfreesboro--Franklin,Sumner County,368,1531.166667,66.99917081,1571,61.74746958
63021,Ballwin,MO,St. Louis,Saint Louis County,369,1468.125,37.83358572,1504,44.24646879
92647,Huntington Beach,CA,Los Angeles-Long Beach-Anaheim,Orange County,370,2773.75,114.2251979,2893.5,105.4111
98122,Seattle,WA,Seattle-Tacoma-Bellevue,King County,371,2460,112.8928327,2685.2,117.9856347
32608,Gainesville,FL,Gainesville,Alachua County,372,1237.5,43.66062299,1239.75,82.51098412
27705,Durham,NC,Durham-Chapel Hill,Durham County,373,1287.875,38.97762446,1432,40.01249805
77083,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,374,1440,40.03904345,1494.35,9.782765458
28205,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,375,1261.416667,56.87516789,1319.75,26.46814123
29485,Summerville,SC,Charleston-North Charleston,Dorchester County,376,1451.041667,31.24930555,1493.5,34.08078638
33511,Brandon,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,377,1438.25,23.70609978,1492.5,22.69361144
85345,Peoria,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,378,1166.666667,37.67090684,1248.75,30.0676321
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,378,2438.958333,49.84829416,2528,109.1146186
6516,West Haven,CT,New Haven-Milford,New Haven County,380,1509.375,65.17704255,1555,61.03277808
17331,Penn,PA,York-Hanover,York County,381,1202.708333,33.17344466,1223.75,43.66420158
70726,Denham Springs,LA,Baton Rouge,Livingston Parish,381,1393.75,69.05613658,1327.5,36.14208074
92154,San Diego,CA,San Diego-Carlsbad,San Diego County,383,2270.833333,84.32534547,2334,130.2315246
92104,San Diego,CA,San Diego-Carlsbad,San Diego County,384,2013.958333,120.6901091,2164.25,77.4842726
87124,Rio Rancho,NM,Albuquerque,Sandoval County,385,1203.541667,45.76272971,1237,41.01524107
78251,San Antonio,TX,San Antonio-New Braunfels,Bexar County,386,1209.666667,25.55413643,1219.7,25.02119102
60637,Chicago,IL,Chicago-Naperville-Elgin,Cook County,387,1241.041667,21.82931738,1271.5,29.79765091
30263,Newnan,GA,Atlanta-Sandy Springs-Roswell,Coweta County,388,1267.5,40.54318685,1279.5,54.48394259
32765,Oviedo,FL,Orlando-Kissimmee-Sanford,Seminole County,389,1633.541667,50.60527737,1709.9,35.47238362
85204,Mesa,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,390,1183.666667,24.70520638,1248.5,39.1822664
37040,Clarksville,TN,Clarksville,Montgomery County,391,1088.333333,39.75620147,1142.25,41.29845639
21224,Baltimore,MD,Baltimore-Columbia-Towson,Baltimore City,392,1568.333333,48.83361775,1676.65,70.67886884
85022,Phoenix,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,393,1252.416667,32.10453845,1303.5,15.66045976
85301,Glendale,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,393,912.7083333,21.23034221,982.1,43.01092884
20852,North Bethesda,MD,Washington-Arlington-Alexandria,Montgomery County,395,2062.416667,71.03456709,2165.25,139.2140887
30066,Marietta,GA,Atlanta-Sandy Springs-Roswell,Cobb County,396,1533.166667,30.48998014,1566.9,41.58713743
28215,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,397,1217.125,41.45385235,1294,34.46374907
74133,Tulsa,OK,Tulsa,Tulsa County,398,1305,29.36835031,1306.25,27.00115738
92646,Huntington Beach,CA,Los Angeles-Long Beach-Anaheim,Orange County,398,2790.208333,141.6916338,2861.75,131.0632004
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,400,2969.772727,74.37202664,2924.45,163.0209266
27519,Cary,NC,Raleigh,Wake County,401,1746.041667,29.252107,1706.7,14.73125928
95355,Modesto,CA,Modesto,Stanislaus County,402,1605.833333,73.38776389,1661.5,72.62231062
10031,New York,NY,New York-Newark-Jersey City,New York County,403,2183.125,126.1452742,2147.5,81.2480769
33458,Jupiter,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,404,2132.541667,35.61452088,2123.75,60.12746876
94568,Dublin,CA,San Francisco-Oakland-Hayward,Alameda County,405,3178.958333,94.51332762,3333.9,45.87635557
21061,Glen Burnie,MD,Baltimore-Columbia-Towson,Anne Arundel County,406,1601.125,47.80434299,1648.35,50.59547905
77346,Atascocita,TX,Houston-The Woodlands-Sugar Land,Harris County,407,1671,31.80932777,1707.75,31.75
98632,Longview,WA,Longview,Cowlitz County,408,1271.25,26.25,1258,79.57543591
97401,Eugene,OR,Eugene,Lane County,409,1532.5,108.2531755,1556.5,93.05374791
89148,Las Vegas,NV,Las Vegas-Henderson-Paradise,Clark County,410,1439.166667,33.28120925,1544.5,40.89315346
37027,Brentwood,TN,Nashville-Davidson--Murfreesboro--Franklin,Williamson County,411,2089.791667,123.2733173,2106.5,117.373336
29579,Forestbrook,SC,Myrtle Beach-Conway-North Myrtle Beach,Horry County,412,1437.5,19.36491673,1429,45.15528762
37421,Chattanooga,TN,Chattanooga,Hamilton County,413,1465.625,54.45874777,1459.75,59.81690814
60148,Lombard,IL,Chicago-Naperville-Elgin,DuPage County,414,1708.375,32.37419561,1722.75,28.09470591
42701,Elizabethtown,KY,Elizabethtown-Fort Knox,Hardin County,415,1006,90.98237009,1057.3,77.15413145
92376,Rialto,CA,Riverside-San Bernardino-Ontario,San Bernardino County,416,1671.666667,32.64986813,1817.9,66.43711312
95670,Rancho Cordova,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,417,1613.541667,77.78481491,1729,77.55804278
11216,New York,NY,New York-Newark-Jersey City,Kings County,418,2303.416667,41.17130541,2294.4,31.95606359
23322,Chesapeake,VA,Virginia Beach-Norfolk-Newport News,Chesapeake City,419,1855.833333,69.61451397,1917.25,77.455229
28227,Mint Hill,NC,Charlotte-Concord-Gastonia,Mecklenburg County,420,1249.75,55.35585636,1303.15,17.30758504
95014,Cupertino,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,420,4014.333333,145.529827,4165.5,191.0130886
19067,Lower Makefield,PA,Philadelphia-Camden-Wilmington,Bucks County,422,1785.833333,54.8609353,1836.25,58.21565511
60608,Chicago,IL,Chicago-Naperville-Elgin,Cook County,423,1829.166667,66.79674809,1907.5,90.86390923
45044,Middletown,OH,Cincinnati,Butler County,424,795.2083333,65.0277051,796.65,24.1122894
79924,El Paso,TX,El Paso,El Paso County,425,917.5,26.25991876,917.75,18.52194644
92620,Irvine,CA,Los Angeles-Long Beach-Anaheim,Orange County,426,3399.166667,116.5803252,3504.75,46.66971716
28210,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,427,1510.791667,71.63636714,1519.2,89.72045475
85008,Phoenix,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,428,1005.5,52.73321218,1070.2,36.19060652
